country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","20-04-2026 21:00:00",28.018792,73.292658,PM10,NA,NA,NA
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","20-04-2026 21:00:00",24.892047,74.623527,PM10,40,144,74
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","20-04-2026 21:00:00",24.892047,74.623527,NO2,4,61,23
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","20-04-2026 21:00:00",24.892047,74.623527,NH3,NA,NA,NA
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","20-04-2026 21:00:00",28.296139,74.961696,PM10,89,401,143
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","20-04-2026 21:00:00",24.588397,76.172782,PM10,31,132,83
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","20-04-2026 21:00:00",24.588397,76.172782,SO2,5,78,21
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","20-04-2026 21:00:00",24.588397,76.172782,CO,16,105,88
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","20-04-2026 21:00:00",24.588397,76.172782,OZONE,28,117,80
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","20-04-2026 21:00:00",28.108988,75.386577,NO2,8,34,21
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","20-04-2026 21:00:00",26.268249,73.0193853,OZONE,11,93,75
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","20-04-2026 21:00:00",26.295810,73.082283,SO2,1,8,4
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","20-04-2026 21:00:00",26.215415,73.070156,PM2.5,17,58,32
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","20-04-2026 21:00:00",26.215415,73.070156,PM10,46,116,77
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","20-04-2026 21:00:00",26.843698,75.766894,PM10,95,255,158
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","20-04-2026 21:00:00",26.843698,75.766894,NO2,18,88,33
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","20-04-2026 21:00:00",26.843698,75.766894,NH3,NA,NA,NA
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","20-04-2026 21:00:00",26.9164092,75.7994901,CO,32,68,44
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","20-04-2026 21:00:00",26.960669,75.771817,PM2.5,2,357,171
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","20-04-2026 21:00:00",26.9502929,75.730943,NO2,38,123,63
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","20-04-2026 21:00:00",26.9502929,75.730943,CO,16,114,66
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","20-04-2026 21:00:00",26.912329,70.909168,NH3,12,20,16
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","20-04-2026 21:00:00",25.14389,75.821256,SO2,6,20,12
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","20-04-2026 21:00:00",27.213494,73.734444,PM2.5,13,92,42
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","20-04-2026 21:00:00",27.213494,73.734444,SO2,3,14,6
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","20-04-2026 21:00:00",25.771061," 73.340227",CO,16,54,34
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","20-04-2026 21:00:00",24.041198,74.780702,NO2,7,46,17
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","20-04-2026 21:00:00",24.041198,74.780702,NH3,5,10,8
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","20-04-2026 21:00:00",25.036360,73.883502,SO2,11,14,12
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","20-04-2026 21:00:00",25.036360,73.883502,CO,8,25,11
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","20-04-2026 21:00:00",13.1036,80.2909,NH3,4,5,4
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","20-04-2026 21:00:00",13.1036,80.2909,CO,20,26,23
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","20-04-2026 21:00:00",13.0052189,80.2398125,NO2,11,13,12
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","20-04-2026 21:00:00",10.942451,76.978996,PM10,28,58,43
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","20-04-2026 21:00:00",10.942451,76.978996,SO2,23,25,24
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","20-04-2026 21:00:00",13.0664,"80.2112 ",SO2,1,3,2
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","20-04-2026 21:00:00",13.1278,80.2642,PM10,8,348,56
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","20-04-2026 21:00:00",13.164544,80.26285,CO,11,61,18
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","20-04-2026 21:00:00",26.358805,73.047444,NO2,4,50,13
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","20-04-2026 21:00:00",26.253384,72.976571,CO,10,24,15
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","20-04-2026 21:00:00",26.506177,77.025989,SO2,1,62,12
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","20-04-2026 21:00:00",28.964949,77.278761,OZONE,10,85,64
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","20-04-2026 21:00:00",28.359581,79.414455,PM2.5,39,92,54
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","20-04-2026 21:00:00",28.359581,79.414455,PM10,42,98,57
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","20-04-2026 21:00:00",28.359581,79.414455,SO2,39,83,57
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","20-04-2026 21:00:00",28.359581,79.414455,CO,30,80,42
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","20-04-2026 21:00:00",28.38910936,79.42963708,NO2,9,10,9
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","20-04-2026 21:00:00",28.406963,77.849831,NO2,16,116,57
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","20-04-2026 21:00:00",27.168897,78.376960,NH3,2,2,2
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","20-04-2026 21:00:00",27.168897,78.376960,SO2,13,39,27
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","20-04-2026 21:00:00",27.168897,78.376960,CO,12,35,28
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","20-04-2026 21:00:00",27.1594,78.3953,PM2.5,55,235,111
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","20-04-2026 21:00:00",17.518400,78.278777,PM2.5,8,86,29
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","20-04-2026 21:00:00",17.518400,78.278777,NO2,9,19,14
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","20-04-2026 21:00:00",17.5316895,78.218939,NO2,NA,NA,NA
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","20-04-2026 21:00:00",17.5316895,78.218939,NH3,NA,NA,NA
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","20-04-2026 21:00:00",17.5316895,78.218939,CO,2,84,28
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","20-04-2026 21:00:00",17.585705,78.126199,CO,18,27,22
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","20-04-2026 21:00:00",17.393559,78.339194,NH3,NA,NA,NA
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","20-04-2026 21:00:00",17.393559,78.339194,SO2,NA,NA,NA
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","20-04-2026 21:00:00",17.393559,78.339194,OZONE,17,41,33
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","20-04-2026 21:00:00",17.544899,78.486949,CO,15,50,26
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","20-04-2026 21:00:00",25.4547,78.6039,NH3,4,4,4
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","20-04-2026 21:00:00",26.509954,80.249612,PM2.5,34,140,72
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","20-04-2026 21:00:00",26.509954,80.249612,NH3,2,2,2
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","20-04-2026 21:00:00",26.4703136,80.3229863,PM2.5,32,292,93
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","20-04-2026 21:00:00",26.4703136,80.3229863,NO2,39,47,43
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB","20-04-2026 21:00:00",28.61119,77.34206,NH3,5,27,10
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB","20-04-2026 21:00:00",28.61119,77.34206,OZONE,25,254,151
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","20-04-2026 21:00:00",28.2348927,77.8683002,PM2.5,41,223,98
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","20-04-2026 21:00:00",28.6603346,77.3572563,SO2,10,41,25
India,Uttar_Pradesh,Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB","20-04-2026 21:00:00","28.739153 ","77.273668 ",SO2,9,17,11
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","20-04-2026 21:00:00",28.47272,77.482000,NO2,15,115,52
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","20-04-2026 21:00:00",28.557054,77.453663,PM10,142,437,262
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","20-04-2026 21:00:00",28.557054,77.453663,SO2,7,37,21
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","20-04-2026 21:00:00",28.725645,77.749675,PM10,131,371,201
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","20-04-2026 21:00:00",13.4127,80.1081,SO2,18,24,20
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","20-04-2026 21:00:00",11.258242,77.552761,OZONE,3,30,10
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","20-04-2026 21:00:00",9.36399,78.831977,PM10,NA,NA,NA
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","20-04-2026 21:00:00",9.36399,78.831977,OZONE,3,4,3
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","20-04-2026 21:00:00",17.470431,78.566959,CO,14,26,18
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","20-04-2026 21:00:00",17.429398,78.569354,NH3,5,7,7
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","20-04-2026 21:00:00",17.37206,78.50864,PM10,76,99,85
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","20-04-2026 21:00:00",17.528544,78.286195,PM2.5,42,55,47
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","20-04-2026 21:00:00",17.528544,78.286195,CO,28,48,36
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","20-04-2026 21:00:00",17.528544,78.286195,OZONE,21,36,30
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","20-04-2026 21:00:00",17.349694,78.451437,NO2,5,14,8
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","20-04-2026 21:00:00",26.766433,80.927299,CO,20,32,23
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","20-04-2026 21:00:00",26.906111,80.948222,NH3,8,18,13
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","20-04-2026 21:00:00",26.906111,80.948222,CO,22,64,50
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","20-04-2026 21:00:00",26.90723,80.98579,OZONE,9,42,28
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","20-04-2026 21:00:00",26.8458805,80.9365541,PM10,113,177,140
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","20-04-2026 21:00:00",27.23711,78.01936,PM10,36,276,151
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","20-04-2026 21:00:00",27.106972,78.000111,NH3,5,5,5
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","20-04-2026 21:00:00",27.19865833,78.00598056,OZONE,10,170,118
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","20-04-2026 21:00:00",27.19862,77.92066,PM2.5,23,96,55
India,Uttar_Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB","20-04-2026 21:00:00","28.694528 ","77.494705 ",PM2.5,94,323,208
India,Uttar_Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB","20-04-2026 21:00:00","28.694528 ","77.494705 ",NO2,10,49,24
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","20-04-2026 21:00:00",28.685382,77.453839,NO2,27,84,44
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","20-04-2026 21:00:00",28.6603346,77.3572563,NO2,42,145,73
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","20-04-2026 21:00:00",25.425602,81.917152,NO2,4,6,6
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","20-04-2026 21:00:00",25.425602,81.917152,NH3,4,6,6
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","20-04-2026 21:00:00",25.425602,81.917152,SO2,22,109,60
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","20-04-2026 21:00:00",25.494,81.863,SO2,22,30,27
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","20-04-2026 21:00:00",25.494,81.863,CO,10,42,14
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","20-04-2026 21:00:00","25.44919916 ","81.82735986 ",PM2.5,20,66,41
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","20-04-2026 21:00:00","25.44919916 ","81.82735986 ",PM10,48,104,72
India,Uttar_Pradesh,Raebareli," Indira Nagar, Raebareli - NTPC Unchahar","20-04-2026 21:00:00",26.207781,81.245571,OZONE,10,190,134
India,Uttar_Pradesh,Varanasi,"Ardhali Bazar, Varanasi - UPPCB","20-04-2026 21:00:00",25.3505986,82.9083074,OZONE,14,33,20
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","20-04-2026 21:00:00",26.83399722,80.8917361,OZONE,54,97,85
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","20-04-2026 21:00:00",28.999264,77.7590354,PM2.5,12,322,71
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","20-04-2026 21:00:00",28.999264,77.7590354,NH3,6,24,9
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","20-04-2026 21:00:00",28.9535882,77.7622941,NH3,6,11,8
India,Uttar_Pradesh,Meerut,"MIET College, Meerut - UPPCB","20-04-2026 21:00:00","28.972677 ","77.641018 ",CO,36,82,44
India,Uttar_Pradesh,Meerut,"MIET College, Meerut - UPPCB","20-04-2026 21:00:00","28.972677 ","77.641018 ",OZONE,35,196,152
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","20-04-2026 21:00:00",29.063510,77.709723,CO,5,28,21
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","20-04-2026 21:00:00",23.616515,87.119133,SO2,10,11,11
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","20-04-2026 21:00:00",22.7605581,88.3617589,PM2.5,25,63,44
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","20-04-2026 21:00:00",23.567923,87.306843,CO,43,70,48
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","20-04-2026 21:00:00",23.5087640,87.3544400,PM2.5,42,76,63
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","20-04-2026 21:00:00",23.5087640,87.3544400,PM10,45,139,77
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","20-04-2026 21:00:00",23.5087640,87.3544400,NO2,30,53,41
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","20-04-2026 21:00:00",23.5087640,87.3544400,NH3,5,7,6
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","20-04-2026 21:00:00",25.301778,82.996789,SO2,26,84,61
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","20-04-2026 21:00:00",25.262326,82.995408,PM10,63,136,97
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","20-04-2026 21:00:00",27.5714090,77.6557570,PM2.5,15,110,53
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","20-04-2026 21:00:00",27.5714090,77.6557570,PM10,51,161,104
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","20-04-2026 21:00:00",30.269444,78.044167,SO2,1,4,2
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","20-04-2026 21:00:00",29.2124114,78.9611753,SO2,NA,NA,NA
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","20-04-2026 21:00:00",30.075911,78.2859547,PM2.5,2,2,2
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","20-04-2026 21:00:00",30.075911,78.2859547,CO,37,37,37
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","20-04-2026 21:00:00",23.685297,86.945968,PM2.5,47,151,93
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","20-04-2026 21:00:00",23.685297,86.945968,NH3,3,8,5
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","20-04-2026 21:00:00",23.6979360,86.9443950,PM2.5,29,73,44
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","20-04-2026 21:00:00",23.6979360,86.9443950,CO,14,106,21
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","20-04-2026 21:00:00",23.6181830,87.1057180,PM10,NA,NA,NA
India,Uttar_Pradesh,Modinagar,"SRM University, Modinagar - UPPCB","20-04-2026 21:00:00","28.798171 ","77.540243 ",SO2,13,56,28
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","20-04-2026 21:00:00",28.83526,78.74460,CO,22,45,28
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","20-04-2026 21:00:00",28.83526,78.74460,OZONE,10,85,43
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","20-04-2026 21:00:00",28.840739,78.697531,SO2,10,30,16
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","20-04-2026 21:00:00",28.840739,78.697531,CO,22,70,45
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","20-04-2026 21:00:00",28.849399,78.742362,PM2.5,16,122,57
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","20-04-2026 21:00:00",29.4723508,77.7194031,CO,21,71,52
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","20-04-2026 21:00:00",28.5447608,77.3231257,CO,16,130,81
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","20-04-2026 21:00:00",28.5898,77.3101,NH3,6,15,11
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","20-04-2026 21:00:00",28.569230,77.393848,PM10,114,284,174
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","20-04-2026 21:00:00",28.802625,78.753728,NH3,5,5,5
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","20-04-2026 21:00:00",28.802625,78.753728,CO,38,101,76
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","20-04-2026 21:00:00",28.802625,78.753728,OZONE,27,47,39
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","20-04-2026 21:00:00",22.06047,88.109737,SO2,5,22,14
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","20-04-2026 21:00:00",22.629801,88.352017,PM2.5,22,64,42
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","20-04-2026 21:00:00",22.629801,88.352017,SO2,1,47,14
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","20-04-2026 21:00:00",22.554954,88.292568,NH3,NA,NA,NA
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","20-04-2026 21:00:00",22.554954,88.292568,SO2,2,4,3
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","20-04-2026 21:00:00",22.6025571,88.3105664,NO2,5,18,10
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","20-04-2026 21:00:00",22.611968,88.347422,NH3,2,3,2
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","20-04-2026 21:00:00",22.5687319,88.2797276,CO,4,34,16
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","20-04-2026 21:00:00",22.58157048,88.41002457,PM10,34,66,50
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","20-04-2026 21:00:00",22.58157048,88.41002457,SO2,7,11,8
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","20-04-2026 21:00:00",22.49929,88.36917,PM10,34,67,47
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","20-04-2026 21:00:00",22.49929,88.36917,NO2,8,20,11
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","20-04-2026 21:00:00",22.51106,88.35142,PM10,30,82,45
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","20-04-2026 21:00:00",22.5448082,88.3403691,NO2,25,31,28
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","20-04-2026 21:00:00",22.5448082,88.3403691,NH3,7,9,8
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","20-04-2026 21:00:00",22.5448082,88.3403691,SO2,11,52,18
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","20-04-2026 21:00:00",22.5448082,88.3403691,OZONE,26,57,42
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","20-04-2026 21:00:00",26.6879226,88.4152495,CO,28,86,53
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","20-04-2026 21:00:00",26.6879226,88.4152495,OZONE,13,57,40
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","20-04-2026 21:00:00",25.586562,85.043586,OZONE,11,335,85
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","20-04-2026 21:00:00",25.592539,85.227158,NO2,6,37,10
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","20-04-2026 21:00:00",25.592539,85.227158,NH3,4,5,5
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","20-04-2026 21:00:00",25.592539,85.227158,SO2,8,9,9
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","20-04-2026 21:00:00",25.610369,85.132568,NO2,1,2,2
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","20-04-2026 21:00:00",25.610369,85.132568,CO,6,39,6
India,Bihar,Patna,"Muradpur, Patna - BSPCB","20-04-2026 21:00:00",25.619651,85.147382,SO2,6,13,10
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","20-04-2026 21:00:00",25.599486,85.113666,PM2.5,45,75,56
India,Bihar,Patna,"Samanpura, Patna - BSPCB","20-04-2026 21:00:00",25.596727,85.085624,PM2.5,42,67,57
India,Bihar,Patna,"Samanpura, Patna - BSPCB","20-04-2026 21:00:00",25.596727,85.085624,CO,82,122,98
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","20-04-2026 21:00:00",24.762518,84.982348,CO,6,64,14
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","20-04-2026 21:00:00",25.560083,87.553265,NO2,9,10,9
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","20-04-2026 21:00:00",25.560083,87.553265,SO2,16,24,18
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","20-04-2026 21:00:00",25.560083,87.553265,OZONE,5,57,12
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","20-04-2026 21:00:00",26.0881305,87.93840336,NH3,3,3,3
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","20-04-2026 21:00:00",27.308328,84.531742,PM10,NA,NA,NA
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","20-04-2026 21:00:00",27.308328,84.531742,NO2,2,36,12
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","20-04-2026 21:00:00",26.63086,84.90051,PM2.5,18,318,75
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","20-04-2026 21:00:00",26.63086,84.90051,PM10,21,217,71
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB","20-04-2026 21:00:00",13.67,79.35,PM10,24,77,53
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","20-04-2026 21:00:00",13.615387,79.409230,NO2,24,39,34
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","20-04-2026 21:00:00",16.536107,80.594233,PM2.5,47,140,68
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","20-04-2026 21:00:00",16.486692,80.699436,NH3,4,5,5
India,Andhra_Pradesh,Vijayawada,"Rajiv Gandhi Park, Vijayawada - APPCB","20-04-2026 21:00:00",16.509717,80.612222,NO2,17,25,20
